trace_name,allocator,rebalance_strategy,miss_ratio,n_rebalanced_slabs,allocFactor,base_dir,cacheSizeMB,compressed,countColdTailHitsOnly,cpu_requirement,enableLookaside,enableTailHitsTracking,generator,ignoreLargeReq,lru2qColdPct,lru2qHotPct,lruRefreshSec,maxAllocSize,memory_requirement,mhMovingAverageParam,minAllocSize,miss_ratio_percent_reduction_from_disabled,miss_ratio_percent_reduction_from_lru_disabled,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,monitor_interval,moveOnSlabRelease,n_alloc_failures,numOps,numThreads,onlySetIfMiss,poolRebalanceIntervalSec,poolResizeIntervalSec,prepopulateCache,purpose,rebalanceDiffRatio,rebalanceStrategy,rebalanced_slabs,repeatOpCount,repeatTraceReplay,replayGeneratorConfig,slab_cnt,slab_size,tag,throughput,timestampFactor,traceFileName,trace_file,tuned_improvement,tuned_percent_improvement,useTraceTimer,uuid,wsr,wss_mb,zstdTrace
cluster18.oracleGeneral.sample10.zst,LRU,disabled,0.46715438065734755,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,3,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,1048576,4.5,,72,0.0,0.0,0.0,0.0,50000,False,531519004,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},1,1,,84705.65656313846,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster18.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster18.oracleGeneral.sample10.zst,,,False,cluster18.oracleGeneral.sample10.zst-0e02cb93f1dd500e548645b02a40d960,0.01,28.465384483337402,True
cluster18.oracleGeneral.sample10.zst,LRU2Q,disabled,0.4629733287279082,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,3,True,,2.5,True,,oracle-general-replay,True,30.0,30.0,0,1048576,4.5,,72,0.0,0.00895004328880757,0.0,0.00418105192943935,50000,False,531519004,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},1,1,,85347.66550921477,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster18.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster18.oracleGeneral.sample10.zst,,,False,cluster18.oracleGeneral.sample10.zst-c0b7ee9fe1249c8af451c90db968aed7,0.01,28.465384483337402,True
cluster18.oracleGeneral.sample10.zst,TINYLFU,disabled,0.46735763933936125,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,3,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,4.5,,72,0.0,-0.00043509959540076573,0.0,-0.00020325868201370723,50000,False,531519004,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},1,1,,109792.08732021737,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster18.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster18.oracleGeneral.sample10.zst,,,False,cluster18.oracleGeneral.sample10.zst-e4db7236c65ddfce4cef15e17c00312a,0.01,28.465384483337402,True
cluster18.oracleGeneral.sample10.zst,S3FIFO,hits,0.46182283634442856,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,3,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,4.5,,72,,0.011412810269309273,,0.00533154431291899,50000,False,531519004,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},1,1,,59402.846607210166,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster18.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster18.oracleGeneral.sample10.zst,,,False,cluster18.oracleGeneral.sample10.zst-fce8f0944a7c8a3e86b914270bf40923,0.01,28.465384483337402,True
cluster18.oracleGeneral.sample10.zst,TINYLFU,hits,0.46735763933936125,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,3,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,4.5,,72,0.0,-0.00043509959540076573,0.0,-0.00020325868201370723,50000,False,531519004,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},1,1,,107953.70365450304,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster18.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster18.oracleGeneral.sample10.zst,,,False,cluster18.oracleGeneral.sample10.zst-9beadf80189b3d885652be635e031d64,0.01,28.465384483337402,True
cluster24.oracleGeneral.sample10.zst,LRU2Q,disabled,0.3672584508588827,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,30.0,30.0,0,1048576,7.5,,72,0.0,,0.0,,50000,False,105608813,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},3,1,,94588.19571571972,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,,,False,cluster24.oracleGeneral.sample10.zst-b89ce5b5bae8ff8d7e7d6c23abc9d417,0.01,241.7739839553833,True
cluster24.oracleGeneral.sample10.zst,TINYLFU,disabled,0.3689388060691884,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,7.5,,72,0.0,,0.0,,50000,False,105608813,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},3,1,,164761.60340847133,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,,,False,cluster24.oracleGeneral.sample10.zst-51758fc7488b75a4b8ae4fcc68b49d10,0.01,241.7739839553833,True
cluster24.oracleGeneral.sample10.zst,LRU,hits,0.3696534375818355,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,1048576,7.5,,72,,,,,50000,False,105608813,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},3,1,,99287.4736886327,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,,,False,cluster24.oracleGeneral.sample10.zst-1145226c9b582f5f4baa480610fcc39a,0.01,241.7739839553833,True
cluster24.oracleGeneral.sample10.zst,LRU2Q,hits,0.3672584508588827,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,30.0,30.0,0,1048576,7.5,,72,0.0,,0.0,,50000,False,105608813,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},3,1,,100042.46809122259,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,,,False,cluster24.oracleGeneral.sample10.zst-00f223492471c1bc8d58ea3d3ba6e147,0.01,241.7739839553833,True
cluster24.oracleGeneral.sample10.zst,S3FIFO,hits,0.363615053690684,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,7.5,,72,,,,,50000,False,105608813,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},3,1,,72818.04672032417,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,,,False,cluster24.oracleGeneral.sample10.zst-fc1b6a0302c3dd0831c33738aa16020b,0.01,241.7739839553833,True
cluster24.oracleGeneral.sample10.zst,TINYLFU,hits,0.3689388060691884,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,7.5,,72,0.0,,0.0,,50000,False,105608813,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},3,1,,123122.41614858995,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,,,False,cluster24.oracleGeneral.sample10.zst-f6820a7a93be29446ecbb8e943261962,0.01,241.7739839553833,True
cluster24.oracleGeneral.sample10.zst,LRU,marginal-hits,0.3696534375818355,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,True,2.5,True,True,oracle-general-replay,True,0.0,100.0,0,1048576,7.5,0.3,72,,,,,50000,False,105608813,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},3,1,,98553.77593708293,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,,,False,cluster24.oracleGeneral.sample10.zst-3346f7b878cd847b03ec0689f081a829,0.01,241.7739839553833,True
cluster24.oracleGeneral.sample10.zst,LRU2Q,marginal-hits,0.3672584508588827,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,True,2.5,True,True,oracle-general-replay,True,30.0,30.0,0,1048576,7.5,0.3,72,0.0,,0.0,,50000,False,105608813,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},3,1,cold,101344.83739075731,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,,,False,cluster24.oracleGeneral.sample10.zst-097c5884f150356cc6fa999957231dd4,0.01,241.7739839553833,True
cluster24.oracleGeneral.sample10.zst,S3FIFO,marginal-hits,0.363615053690684,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,True,2.5,True,True,oracle-general-replay,True,,,0,1048576,7.5,0.3,72,,,,,50000,False,105608813,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},3,1,,42550.75110827547,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,,,False,cluster24.oracleGeneral.sample10.zst-e9344952b3868095176bb1a6120bcbdb,0.01,241.7739839553833,True
cluster24.oracleGeneral.sample10.zst,TINYLFU,marginal-hits,0.3689388060691884,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,True,2.5,True,True,oracle-general-replay,True,,,0,1048576,7.5,0.3,72,0.0,,0.0,,50000,False,105608813,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},3,1,,123796.96441668908,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster24.oracleGeneral.sample10.zst,,,False,cluster24.oracleGeneral.sample10.zst-05cc7a747cb3f98f51f8b82229aca96d,0.01,241.7739839553833,True
cluster29.oracleGeneral.sample10.zst,LRU,disabled,0.11387634471097567,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,69,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,1048576,103.5,,72,0.0,0.0,0.0,0.0,50000,False,3510,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},67,1,,211282.4024667963,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,,,False,cluster29.oracleGeneral.sample10.zst-a5e2e9f4adc03dc1ca26bca852c5a56a,0.01,6642.700132369995,True
cluster29.oracleGeneral.sample10.zst,LRU2Q,disabled,0.10456680047313886,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,69,True,,2.5,True,,oracle-general-replay,True,30.0,30.0,0,1048576,103.5,,72,0.0,0.08175134406943721,0.0,0.009309544237836809,50000,False,3510,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},67,1,,226163.1780891137,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,,,False,cluster29.oracleGeneral.sample10.zst-fe5583fd892d3381df0d74c76b670afa,0.01,6642.700132369995,True
cluster29.oracleGeneral.sample10.zst,S3FIFO,disabled,0.10952493293794062,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,69,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,103.5,,72,0.0,0.0382117267996191,0.0,0.004351411773035052,50000,False,3510,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},67,1,,233448.7504621274,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,,,False,cluster29.oracleGeneral.sample10.zst-51edbbd07fcdc8a7ba9bd1ffacb45874,0.01,6642.700132369995,True
cluster29.oracleGeneral.sample10.zst,TINYLFU,disabled,0.11381154194860661,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,69,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,103.5,,72,0.0,0.000569062543529408,0.0,6.480276236905946e-05,50000,False,3510,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},67,1,,166945.865057604,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,,,False,cluster29.oracleGeneral.sample10.zst-c1de8ada1ec292ebac675eb0ad66248d,0.01,6642.700132369995,True
cluster29.oracleGeneral.sample10.zst,LRU,hits,0.1025152285776147,95,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,69,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,1048576,103.5,,72,0.0997671304097097,0.0997671304097097,0.011361116133360966,0.011361116133360966,50000,False,10,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},67,1,,241343.7231391508,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,,,False,cluster29.oracleGeneral.sample10.zst-544594b43dc323c1007ff5e293049d71,0.01,6642.700132369995,True
cluster29.oracleGeneral.sample10.zst,LRU2Q,hits,0.09314871829035862,134,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,69,True,,2.5,True,,oracle-general-replay,True,30.0,30.0,0,1048576,103.5,,72,0.10919414318040002,0.18201871928032895,0.011418082182780245,0.020727626420617054,50000,False,10,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},67,1,,219342.88626579224,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,,,False,cluster29.oracleGeneral.sample10.zst-24209e003f6ddd0806dca3046965b233,0.01,6642.700132369995,True
cluster29.oracleGeneral.sample10.zst,S3FIFO,hits,0.09603167571615995,135,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,69,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,103.5,,72,0.12319804139415694,0.15670215829377435,0.013493257221780672,0.017844668994815724,50000,False,10,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},67,1,,226527.476501913,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,,,False,cluster29.oracleGeneral.sample10.zst-d480de7de66c6f3245655603a32b8d5b,0.01,6642.700132369995,True
cluster29.oracleGeneral.sample10.zst,TINYLFU,hits,0.09605589555185483,130,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,69,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,103.5,,72,0.15600918933836802,0.1564894728957986,0.017755646396751784,0.017820449159120844,50000,False,10,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},67,1,,183544.18298992017,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,,,False,cluster29.oracleGeneral.sample10.zst-1f511ed02836eedcf6796a2801854c7f,0.01,6642.700132369995,True
cluster29.oracleGeneral.sample10.zst,TINYLFU,marginal-hits,0.1138085529229809,13960,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,69,True,True,2.5,True,True,oracle-general-replay,True,,,0,1048576,103.5,0.3,72,2.626293936926379e-05,0.0005953105376435938,2.9890256257186776e-06,6.779178799477814e-05,50000,False,10,100000000000,1,False,1,0,True,efficiency,,marginal-hits-old,0,True,False,{'ampFactor': 1},67,1,,165755.82410741702,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster29.oracleGeneral.sample10.zst,,,False,cluster29.oracleGeneral.sample10.zst-0efc16e126a05e8b9b87ef55db7e15b1,0.01,6642.700132369995,True
cluster44.oracleGeneral.sample10.zst,LRU,disabled,0.1340777668815745,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,1048576,7.5,,72,0.0,0.0,0.0,0.0,50000,False,2093,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},3,1,,251672.96647521868,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,,,False,cluster44.oracleGeneral.sample10.zst-29a6b054af412d00be1af7d14058a167,0.01,202.20824146270752,True
cluster44.oracleGeneral.sample10.zst,LRU2Q,disabled,0.12446458776704968,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,30.0,30.0,0,1048576,7.5,,72,0.0,0.07169853241228095,0.0,0.00961317911452482,50000,False,2093,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},3,1,,216170.66780531715,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,,,False,cluster44.oracleGeneral.sample10.zst-b2073497882afffca160cbfef1371a18,0.01,202.20824146270752,True
cluster44.oracleGeneral.sample10.zst,S3FIFO,disabled,0.11916520819161043,0,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,7.5,,72,0.0,0.11122320304704753,0.0,0.014912558689964064,50000,False,2093,100000000000,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},3,1,,236105.03712974538,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,,,False,cluster44.oracleGeneral.sample10.zst-90a5d87dd08683b8d78d46e9067a4d63,0.01,202.20824146270752,True
cluster44.oracleGeneral.sample10.zst,LRU,hits,0.1499787792050149,3,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,0.0,100.0,0,1048576,7.5,,72,-0.11859544422070462,-0.11859544422070462,-0.015901012323440405,-0.015901012323440405,50000,False,3,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},3,1,,219625.58729830672,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,,,False,cluster44.oracleGeneral.sample10.zst-55f0f3c20aebf83f850667f8a17dc40f,0.01,202.20824146270752,True
cluster44.oracleGeneral.sample10.zst,LRU2Q,hits,0.13895265402523854,3,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,30.0,30.0,0,1048576,7.5,,72,-0.11640311929771552,-0.0363586540635767,-0.014488066258188867,-0.004874887143664047,50000,False,3,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},3,1,,243965.40434120086,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,,,False,cluster44.oracleGeneral.sample10.zst-4e0f2967cf4403a5792a5ca0b1a6aaec,0.01,202.20824146270752,True
cluster44.oracleGeneral.sample10.zst,S3FIFO,hits,0.13338791770852404,3,1.25,/home/cc/cachelib-1mb/slab-rebalance-bench/exp/work_dir_s3fifo,5,True,,2.5,True,,oracle-general-replay,True,,,0,1048576,7.5,,72,-0.11935286928752187,0.005145142174539432,-0.01422270951691361,0.0006898491730504552,50000,False,3,100000000000,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},3,1,,231934.5735709267,1,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,/home/cc/cachelib-1mb/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/twitter/sample10/cluster44.oracleGeneral.sample10.zst,,,False,cluster44.oracleGeneral.sample10.zst-55392c5592f5dfd658f275a69b3d0612,0.01,202.20824146270752,True
