trace_name,number_of_requests,wsr,slab_size,slab_cnt,mhMinDiff,rebalance_strategy,allocator,tag,throughput,rebalanced_slabs,miss_ratio,n_rebalanced_slabs,monitor_interval,n_alloc_failures,uuid,mhMovingAverageParam,mhMinDiff,thresholdAIADStep,emrLow,emrHigh,base_dir,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,978621.4459933424,710,0.03993636288063888,710,50000,0,meta_202210_kv-521646a499fc7e91788e716169e7f6be,0.5,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,966320.3722152294,540,0.04024248273481824,540,10000,0,meta_202210_kv-fe3c38db877772145c95a21dfed3a997,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,992762.3433203124,710,0.03993636288063888,710,50000,0,meta_202210_kv-aeb31d2f0a137a4ab9bb2963d54673b9,0.5,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,835479.1771874756,705,0.0398865031243907,705,50000,0,meta_202210_kv-8d3d3e7deca02a821b34e2606357dc76,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,870009.4918372647,705,0.0398865031243907,705,50000,0,meta_202210_kv-006e42ff30dc6db43096dea21836c585,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,817420.0043098785,783,0.04004507409386021,783,50000,0,meta_202210_kv-388812af4139d520350ab5a136645d96,0.3,2,1,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,849961.2752344172,705,0.0398865031243907,705,50000,0,meta_202210_kv-39e5020ad869e55bbce012b437d6acc0,0.3,2,2,0.5,0.9,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,956554.2701215834,924,0.04074623922656814,924,500000,0,meta_202210_kv-351723fa4af9084af2cfb10f1bbd8371,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,946005.650356488,920,0.04003064689992878,920,50000,0,meta_202210_kv-c1bc6efd3c0d6671bd83d035701b89e3,0.3,2,2,0.3,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,1080952.8768688657,924,0.04074623922656814,924,500000,0,meta_202210_kv-6dd4c9c8dd6ec0e69a3247a11fbdd2ba,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,674863.0802755317,586,0.04057062045121547,586,20000,0,meta_202210_kv-9d201aa3fcb7420629f6cf9242b09dc9,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,1088126.3129433566,783,0.04004507409386021,783,50000,0,meta_202210_kv-58dd3c18b54ea4b6dd71c8b0e4525a2e,0.3,2,1,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,920243.7300284376,677,0.039876851042944805,677,50000,0,meta_202210_kv-be7785112dc4dceff0a8b507a452a615,0.1,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,1207589.0791435312,870,0.0402420321379627,870,50000,0,meta_202210_kv-6dca524034b1ee78614d17d0b6fb024d,0.3,2,2,0.4,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,520136.9768691768,586,0.04057062045121547,586,20000,0,meta_202210_kv-f56bd001720d038f0b5165bcee15b6f5,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,944211.0006867311,787,0.03994692087761918,787,100000,0,meta_202210_kv-e6dc000eb98392b8261b84e7eb97676c,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,878352.5387749149,705,0.0398865031243907,705,50000,0,meta_202210_kv-a0aa48e1e32048aabb42b99e6fb702f5,0.3,2,2,0.5,0.85,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,8,marginal-hits-tuned,LRU2Q,cold,1022918.9151661283,739,0.03994871921776418,739,50000,0,meta_202210_kv-be686036051a7c1250525d6c959efb27,0.3,8,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,831267.352710388,677,0.039876851042944805,677,50000,0,meta_202210_kv-6587e2bb769f934db8a68998a28df8dd,0.1,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,726663.4208354895,705,0.0398865031243907,705,50000,0,meta_202210_kv-9bf82138400ec7b922d123544a650168,0.3,2,2,0.5,0.85,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,857408.8194430268,845,0.040098395621160195,845,200000,0,meta_202210_kv-d1d20f3ff0d2623c7a0ea69c8e6a9a48,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,498563.1633267982,540,0.04024248273481824,540,10000,0,meta_202210_kv-9c7861809aec2c7e2dba28dd8e0e43b7,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,821578.6840852454,870,0.0402420321379627,870,50000,0,meta_202210_kv-05dd0db46f46dca29022932f37168451,0.3,2,2,0.4,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,743289.5734573274,411,0.04480266928936342,411,50000,0,meta_202210_kv-6e7ab0badcc5a5a87cd158f6df02f8f6,0.3,2,8,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,1013508.1192023561,411,0.04480266928936342,411,50000,0,meta_202210_kv-aff5a697a9140de3f4d6d3b9b54bb770,0.3,2,8,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,834417.8450603546,845,0.040098395621160195,845,200000,0,meta_202210_kv-3b2e0ea651f8c570060f27d2610f3f2a,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,8,marginal-hits-tuned,LRU2Q,cold,1014473.1948992733,739,0.03994871921776418,739,50000,0,meta_202210_kv-192b771d0b0dfb7bf120e06958ee40df,0.3,8,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,873399.416636813,705,0.0398865031243907,705,50000,0,meta_202210_kv-228dc92d7826e8601b230f40a09ef412,0.3,2,2,0.5,0.9,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,700255.5086630762,920,0.04003064689992878,920,50000,0,meta_202210_kv-24aef0581f8c00a9f39756204553032b,0.3,2,2,0.3,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,1,marginal-hits-tuned,LRU2Q,cold,1029347.2746407295,689,0.039861211689508284,689,50000,0,meta_202210_kv-2848bbc1b413429668ef91f7f9b87b04,0.3,1,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,875977.8825178642,630,0.040058532639461485,630,50000,0,meta_202210_kv-4cfc60e56e99fdfa3c16b8fbc44cd94d,0.3,2,4,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,1,marginal-hits-tuned,LRU2Q,cold,825489.9520148225,689,0.039861211689508284,689,50000,0,meta_202210_kv-e71a65c237fdc72e83adea13a525ab93,0.3,1,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,LRU2Q,cold,1075526.882411518,787,0.03994692087761918,787,100000,0,meta_202210_kv-1e1b0527b552720f51d68ca3c5314d3f,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,4,marginal-hits-tuned,LRU2Q,cold,861898.6266956212,692,0.03994748884551194,692,50000,0,meta_202210_kv-959d51e16b7701d4e4a1aa3fd96893f2,0.3,4,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,772108.2340900734,442,0.046690166228053574,442,20000,0,meta_202210_kv-c3183ef1751f18022360a57ac6a72a49,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,924423.8173177907,581,0.04558124669203391,581,50000,0,meta_202210_kv-405da1b03c3e85ab718fcc3ad33d60fe,0.1,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,980508.0540867058,926,0.0418420152300577,926,50000,0,meta_202210_kv-6641ae8db382d3bc8f0337ea0dae5d11,0.3,2,2,0.3,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,450647.037192444,572,0.04294142231569298,572,50000,0,meta_202210_kv-6f0a65c38860596026b8e5d114493907,0.3,2,4,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,800941.6382211167,595,0.04511216254904357,595,50000,0,meta_202210_kv-e85763a1cc8eddc516cff64dd928db1c,0.3,2,2,0.5,0.9,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,1,marginal-hits-tuned,TINYLFU,,904369.1196223013,589,0.044202870910950064,589,50000,0,meta_202210_kv-a5e2033c552ad0d69fdd1995bbd74bc3,0.3,1,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,907768.7903508459,364,0.047935993682621296,364,10000,0,meta_202210_kv-079f248ed7257a3f35adb826831de925,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,632516.9638417296,614,0.0444338193376131,614,50000,0,meta_202210_kv-57f0bc3087b2ed4b8be27678cb6a26d4,0.5,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,517528.34421821026,595,0.04511216254904357,595,50000,0,meta_202210_kv-221fd27053941d49d9b40acb13c56244,0.3,2,2,0.5,0.85,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,701889.8151704863,539,0.04189803426757518,539,500000,0,meta_202210_kv-2205d9d3ae75484f611f210aac66d745,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,994274.2008981601,591,0.046094409055870034,591,50000,0,meta_202210_kv-74efdcc1450064dbfcc20bae87d507ce,0.3,2,2,0.4,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,829895.0196700176,595,0.04511216254904357,595,50000,0,meta_202210_kv-987be34a32b6f0ccd2234c5d9c98dddd,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,837817.6935502973,744,0.04226751424546781,744,200000,0,meta_202210_kv-f27fd73f62151ea0a786b1751ea266f3,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,8,marginal-hits-tuned,TINYLFU,,758415.3075149915,584,0.04268518650142467,584,50000,0,meta_202210_kv-31187e77bf8cbe1a59fdc868dba71bca,0.3,8,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,973953.5399898294,652,0.0426485154723014,652,50000,0,meta_202210_kv-dffb9b1118a6f87b0c2f6d39357e498f,0.3,2,1,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,4,marginal-hits-tuned,TINYLFU,,793131.4112005507,592,0.04297318939400825,592,50000,0,meta_202210_kv-021a595e93d2370e1d2ae1193c3411eb,0.3,4,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,746751.6372662921,533,0.04359481473806745,533,50000,0,meta_202210_kv-1849fa220174d521706b8ce48be2b8b6,0.3,2,8,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.02,4,439,2,marginal-hits-tuned,TINYLFU,,795876.8614849532,716,0.04212497926259509,716,100000,0,meta_202210_kv-94fb271cde16497a042fa1f52da05dc1,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,864067.3900132113,1474,0.03526435950220936,1474,50000,0,meta_202210_kv-bd313aba1229b4399f6c82d38f7bc00d,0.3,2,2,0.3,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,887126.6991374167,958,0.03529725577084823,958,50000,0,meta_202210_kv-e229b0db6fb30f4bdf51d9714b582fe2,0.3,2,2,0.5,0.85,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,727325.7768426165,1170,0.03515925104019373,1170,50000,0,meta_202210_kv-b59d9c1d20e56706e540acea889fbb21,0.3,2,2,0.4,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,983400.681019986,998,0.03502809160428472,998,100000,0,meta_202210_kv-bb8845425b037f29758d07d1a1e6594f,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,1,marginal-hits-tuned,LRU,,481289.28708456655,946,0.03523220388528812,946,50000,0,meta_202210_kv-9e1d9847335d927e36d4ec6defab8c91,0.3,1,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,961475.3097875365,994,0.03507991428994847,994,50000,0,meta_202210_kv-bc4958eca25ad1a89723631016ef62b4,0.3,2,1,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,8,marginal-hits-tuned,LRU,,761084.8344134544,894,0.03535001405207879,894,50000,0,meta_202210_kv-6848b35b114df662b77ecc3b80c6cf18,0.3,8,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,956417.3196595397,714,0.03652724757903787,714,50000,0,meta_202210_kv-8dcaf5de4c3a651b31b2d8518c9cc647,0.3,2,8,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,938107.4069402127,870,0.035217341609063535,870,50000,0,meta_202210_kv-c496be6c5c651e6e60ea7102923d4a0d,0.5,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,767859.1946642705,890,0.03530812945544589,890,50000,0,meta_202210_kv-4072ba7ac4794d6acf6146276c4cb618,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,748827.9253467555,882,0.03523287978057142,882,50000,0,meta_202210_kv-ea0991f861f4e76f24b4643ad7fcb6d1,0.1,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,883709.1486346525,890,0.03530812945544589,890,50000,0,meta_202210_kv-605dce212772be27fed71b9e9d453ee1,0.3,2,2,0.5,0.9,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,744147.5289290452,709,0.03538158753563727,709,10000,0,meta_202210_kv-6ba11bc83491a03490826426b015872f,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,828958.0688528396,1150,0.035054699078785626,1150,200000,0,meta_202210_kv-1f1e8500c4a6a7a2a873c76b103e295c,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,849052.0333912533,1218,0.035067682069322294,1218,500000,0,meta_202210_kv-3ac1a5382facc3168859780e25081c68,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,832974.2504633928,729,0.03541042371075299,729,20000,0,meta_202210_kv-4f1fc92058587407ebcf9509103dcb5b,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU,,801274.8863985449,766,0.03579834240877447,766,50000,0,meta_202210_kv-293803e82ef26957dacec65e6424e6bc,0.3,2,4,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,4,marginal-hits-tuned,LRU,,824291.3114625793,895,0.035301387366267624,895,50000,0,meta_202210_kv-f29d1e1455b0b53beaa6e0fcc269b756,0.3,4,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU2Q,cold,750503.1923772973,982,0.03483572856883479,982,50000,0,meta_202210_kv-01d070eafeac5d06637e3ccf3c08b26e,0.3,2,1,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU2Q,cold,812343.3356691297,1520,0.034886939441103375,1520,200000,0,meta_202210_kv-ac2a23dda80785e3972708b3287b9794,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU2Q,cold,798458.0954807485,1154,0.03495817354250329,1154,50000,0,meta_202210_kv-1c59d35d818aaebf76631c079ba57443,0.3,2,2,0.4,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,4,marginal-hits-tuned,LRU2Q,cold,892514.9062145723,958,0.034906004140097396,958,50000,0,meta_202210_kv-41f8647bd3202aad713b759e978b45a3,0.3,4,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU2Q,cold,896412.8330285372,688,0.03494800880595229,688,10000,0,meta_202210_kv-c31eda9db2b532ba036b3da23d6f87d3,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,4,marginal-hits-tuned,LRU2Q,cold,1056113.4504647157,958,0.034906004140097396,958,50000,0,meta_202210_kv-3e3606516b5e6d03926e781b89567a82,0.3,4,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,1,marginal-hits-tuned,LRU2Q,cold,829359.9380158638,885,0.03485261853090928,885,50000,0,meta_202210_kv-f23d4dee0e86f75ac9f15f4ddf7f18d3,0.3,1,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU2Q,cold,803648.484727567,889,0.034824869724253325,889,20000,0,meta_202210_kv-e6fdc827740a60b66a2d34cc567cec04,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU2Q,cold,870739.2723629366,963,0.03491753213450025,963,50000,0,meta_202210_kv-d22397a14aac3cc90a66aa4142c953f7,0.3,2,2,0.5,0.85,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU2Q,cold,868488.8971768386,688,0.03494800880595229,688,10000,0,meta_202210_kv-f4197ce02975a7786012b8a42a0d00c3,0.3,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU2Q,cold,764603.8114703508,1052,0.03494643643878125,1052,50000,0,meta_202210_kv-c8e23dbedfa8e07f1dcaa1a0e16b2478,0.1,2,2,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU2Q,cold,958074.2391551444,1849,0.03531455046063727,1849,50000,0,meta_202210_kv-4f1f6e56bd20daf91cf836de0189db3e,0.3,2,2,0.3,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU2Q,cold,461020.7619438917,1849,0.03531455046063727,1849,50000,0,meta_202210_kv-c371f2b60980ff8640f6e87862d150a9,0.3,2,2,0.3,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU2Q,cold,1071757.9107944018,982,0.03483572856883479,982,50000,0,meta_202210_kv-62b6d10e93d0a2d00e6925b20ec94e83,0.3,2,1,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
meta_202210_kv,1482478166,0.04,4,877,2,marginal-hits-tuned,LRU2Q,cold,849063.8447743932,817,0.034997366025288225,817,50000,0,meta_202210_kv-92c7b950648100fe4ba7ea635ac3078c,0.3,2,4,0.5,0.95,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_meta_sensitivity,,,
