trace_name,number_of_requests,wsr,slab_size,slab_cnt,rebalanceDiffRatio,mhMinDiff,rebalance_strategy,allocator,tag,throughput,rebalanced_slabs,miss_ratio,n_rebalanced_slabs,monitor_interval,n_alloc_failures,uuid,mhMovingAverageParam,mhMinDiff,thresholdAIADStep,emrLow,emrHigh,footprintBufferSize,base_dir,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
twitter_cluster22,2030691718,0.01,1,416,,,marginal-hits,LRU,,411570.60077556496,24472,0.3238430566150563,24472,50000,2,twitter_cluster22-138cb6371e03ce7e5c8de3929029b7fb,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.004215158275442332,-0.004215158275442332,
twitter_cluster22,2030691718,0.01,1,416,0.25,,tail-age,LRU,,392785.24853106536,20,0.3195719705988381,20,50000,2,twitter_cluster22-cc4b122d11acff636109ffa56652dd15,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,5.592774077589624e-05,5.592774077589624e-05,
twitter_cluster22,2030691718,0.01,1,416,0.1,,eviction-rate,LRU,,670873.4595610616,19,0.3319460211636122,19,50000,2,twitter_cluster22-8b453987871061a0653b20100cc8fb8a,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.012318122823998245,-0.012318122823998245,
twitter_cluster22,2030691718,0.01,1,416,,,disabled,LRU,,413975.9694538315,0,0.31962789833961397,0,50000,91,twitter_cluster22-930189fd72fac2d167574b775b4bfe85,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.0,
twitter_cluster22,2030691718,0.01,1,416,,2.0,marginal-hits-tuned,LRU,,410876.44810260826,141,0.3175234966905991,141,50000,2,twitter_cluster22-71dbd0fe64b13281e8d01875f145e01c,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0021044016490148754,0.0021044016490148754,0.006319559924457208
twitter_cluster22,2030691718,0.01,1,416,,,lama,LRU,,6401.815181842768,1776,0.31871682553442116,1709,1000000,5147,twitter_cluster22-a3601add80b0876bc5b927a90d49d4b8,,,,,,,/proj/latencymodel-PG0/hongshu/paper-exp/lama/work_dir_lama_full,0.0009110728051928141,0.0009110728051928141,
twitter_cluster22,2030691718,0.01,1,416,0.25,,tail-age,LRU2Q,,334562.84716044227,74,0.30990422003582524,74,50000,2,twitter_cluster22-5907da2bdc7162a820f56bb09aac38dd,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0010541437585160907,0.00972367830378873,
twitter_cluster22,2030691718,0.01,1,416,,,marginal-hits,LRU2Q,cold,381718.654384629,24310,0.3201401671349112,24310,50000,2,twitter_cluster22-ccc38452087b5723bdbe97e1bdb32bd7,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.009181803340569894,-0.0005122687952972549,
twitter_cluster22,2030691718,0.01,1,416,,,disabled,LRU2Q,,413495.11544427386,0,0.31095836379434133,0,50000,91,twitter_cluster22-aae264696ffdfafebd052219c42ddd01,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.008669534545272639,
twitter_cluster22,2030691718,0.01,1,416,0.1,,eviction-rate,LRU2Q,,744394.303753648,19,0.3229845373309392,19,50000,2,twitter_cluster22-feabf151f7235dc9fcde45fddd997cd0,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.01202617353659785,-0.0033566389913252115,
twitter_cluster22,2030691718,0.01,1,416,,2.0,marginal-hits-tuned,LRU2Q,cold,394563.98019973177,294,0.30951654671593043,294,50000,2,twitter_cluster22-86c2bd94eede02df90839d6ea068c404,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0014418170784109008,0.01011135162368354,0.010623620418980795
twitter_cluster22,2030691718,0.01,1,416,0.1,,hits,LRU2Q,,412525.5524989825,99,0.30963983721728067,99,50000,2,twitter_cluster22-5024b4f1e895d00794be4eeb5e0b60f6,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0013185265770606636,0.009988061122333303,
twitter_cluster22,2030691718,0.01,1,416,,,marginal-hits,TINYLFU,,318567.5870440025,24060,0.3286595838669787,24060,50000,2,twitter_cluster22-92b1939ee58bb18153cbfc4138f35596,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.0018991528678702352,-0.009031685527364719,
twitter_cluster22,2030691718,0.01,1,416,,2.0,marginal-hits-tuned,TINYLFU,,318426.459066392,96,0.32521971855503473,96,50000,2,twitter_cluster22-7c48de4ffe22f56b696bff0ddc28269f,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0015407124440737219,-0.005591820215420762,0.003439865311943957
twitter_cluster22,2030691718,0.01,1,416,,,disabled,TINYLFU,,299643.87939544115,0,0.32676043099910845,0,50000,91,twitter_cluster22-e651f25dc7d42dbcb3d635b35ab33f61,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,-0.007132532659494484,
twitter_cluster22,2030691718,0.01,1,416,0.25,,tail-age,TINYLFU,,321235.34310337406,5430,0.327905740737354,5430,50000,2,twitter_cluster22-b2261d6a7b96fcfb20ce3f01ffb118d1,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.001145309738245559,-0.008277842397740043,
twitter_cluster22,2030691718,0.01,1,416,0.1,,hits,TINYLFU,,260487.63957919725,119,0.3260984245566318,119,50000,2,twitter_cluster22-0888485da4fa16e727b51334e815b9d1,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0006620064424766592,-0.006470526217017825,
twitter_cluster22,2030691718,0.01,1,416,0.1,,eviction-rate,TINYLFU,,503871.9962338282,19,0.3519213727349234,19,50000,2,twitter_cluster22-760daa53ff526f01b14679a82528e41d,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.025160941735814957,-0.03229347439530944,
twitter_cluster22,2030691718,0.1,1,4153,0.1,,eviction-rate,LRU,,360114.00218780537,120,0.27766084384060113,120,50000,0,twitter_cluster22-ff9f28b2e92fdba037e7371640d7b966,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.01744593169212899,-0.01744593169212899,
twitter_cluster22,2030691718,0.1,1,4153,,,disabled,LRU,,203052.0162449642,0,0.26021491214847214,0,50000,0,twitter_cluster22-7ad615eba3e583f130f34d16de71d48d,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.0,
twitter_cluster22,2030691718,0.1,1,4153,0.1,,hits,LRU,,220298.51824420612,481,0.2602905765137907,481,50000,0,twitter_cluster22-bb6b790cea05533955e0bfdcdebe0717,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-7.566436531852849e-05,-7.566436531852849e-05,
twitter_cluster22,2030691718,0.1,1,4153,0.25,,tail-age,LRU,,208181.91639460143,51,0.2603613814512046,51,50000,0,twitter_cluster22-4cadf7272417d849243ff6a5c909c15e,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.00014646930273243264,-0.00014646930273243264,
twitter_cluster22,2030691718,0.1,1,4153,,2.0,marginal-hits-tuned,LRU,,224886.129810765,69,0.2595583412922552,69,50000,0,twitter_cluster22-0dd4af6fbe0f2b35dcdf7acfc7d43bc0,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0006565708562169537,0.0006565708562169537,0.005041953886572137
twitter_cluster22,2030691718,0.1,1,4153,,,marginal-hits,LRU,,215467.9149535422,18783,0.2646002951788273,18783,50000,0,twitter_cluster22-39590e32673d6ae342401a1018d3112b,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.004385383030355183,-0.004385383030355183,
twitter_cluster22,2030691718,0.1,1,4153,,,lama,LRU,,6775.036961323403,0,0.26021491214847214,0,1000000,0,twitter_cluster22-2831e5d281bf7ea2ff9b9b098fa3f9d0,,,,,,,/proj/latencymodel-PG0/hongshu/paper-exp/lama/work_dir_lama_full,0.0,0.0,
twitter_cluster22,2030691718,0.1,1,4153,,,marginal-hits,LRU2Q,cold,182154.5723396464,16429,0.2562860223375373,16429,50000,0,twitter_cluster22-7f05cce06e6954911442bca245ec2008,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.0101574408449919,0.003928889810934866,
twitter_cluster22,2030691718,0.1,1,4153,0.25,,tail-age,LRU2Q,,237618.37742756848,149,0.24556889043263436,149,50000,0,twitter_cluster22-40d941b2324bbd4b24982e74a5390500,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0005596910599110216,0.014646021715837787,
twitter_cluster22,2030691718,0.1,1,4153,,2.0,marginal-hits-tuned,LRU2Q,cold,167629.5589581382,112,0.24563532543052408,112,50000,0,twitter_cluster22-b6810de5724d6bf41b287f5801d4be4f,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0004932560620213022,0.014579586717948068,0.010650696907013202
twitter_cluster22,2030691718,0.1,1,4153,,,disabled,LRU2Q,,218378.35994037957,0,0.24612858149254538,0,50000,0,twitter_cluster22-99af53fdf07b597bcdb1a8444cb58fb7,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.014086330655926765,
twitter_cluster22,2030691718,0.1,1,4153,0.1,,hits,LRU2Q,,220094.22208837717,476,0.24637846284849033,476,50000,0,twitter_cluster22-804d3f58e0d80a9833eed3fc9b2a68e7,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.00024988135594494754,0.013836449299981818,
twitter_cluster22,2030691718,0.1,1,4153,0.1,,eviction-rate,LRU2Q,,380197.78548107157,120,0.26365459968847915,120,50000,0,twitter_cluster22-3756d38c1d4b65e60d6ae32ee8b47e1b,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.017526018195933774,-0.003439687540007008,
twitter_cluster22,2030691718,0.1,1,4153,0.1,,eviction-rate,TINYLFU,,320334.2119822044,120,0.28992602017397895,120,50000,0,twitter_cluster22-b4385b7d4e481c3eea7aa0fdcbf15198,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.03637960668533141,-0.029711108025506805,
twitter_cluster22,2030691718,0.1,1,4153,0.1,,hits,TINYLFU,,161114.91446094797,485,0.2534744429385613,485,50000,0,twitter_cluster22-911fc2a0c0665e67df674a2dad835539,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,7.19705500862311e-05,0.006740469209910838,
twitter_cluster22,2030691718,0.1,1,4153,,,marginal-hits,TINYLFU,,140442.21044874104,19588,0.26019599051715836,19588,50000,0,twitter_cluster22-b02f69c972fcb4d35ab92fbdeb752936,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.0066495770285108224,1.8921631313784104e-05,
twitter_cluster22,2030691718,0.1,1,4153,0.25,,tail-age,TINYLFU,,184812.77166030748,2478,0.2556879916324158,2478,50000,0,twitter_cluster22-e3cec871d2364bf75dbac88608d42f65,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.0021415781437682524,0.004526920516056354,
twitter_cluster22,2030691718,0.1,1,4153,,,disabled,TINYLFU,,184684.3749781388,0,0.25354641348864754,0,50000,0,twitter_cluster22-a6cb64b4d048a7bfc68cafc597539eee,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.0066684986598246065,
twitter_cluster22,2030691718,0.1,1,4153,,2.0,marginal-hits-tuned,TINYLFU,,181454.5117354946,70,0.2529306262724414,70,50000,0,twitter_cluster22-2ce500dc067f519939716f700049515b,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0006157872162061429,0.007284285876030749,0.007265364244716965
twitter_cluster23,5333543178,0.01,1,4133,0.1,,hits,LRU,,319814.3653152191,3423,0.2708792708305698,3423,50000,8,twitter_cluster23-e15c74a9c95f736dd2f60c94e9ed4583,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0004964026561031787,0.0004964026561031787,
twitter_cluster23,5333543178,0.01,1,4133,,,disabled,LRU,,259091.95654904345,0,0.27137567348667296,0,50000,18,twitter_cluster23-eafed3cee61571dc42e6deb156d23b9c,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.0,
twitter_cluster23,5333543178,0.01,1,4133,0.25,,tail-age,LRU,,359905.5705543256,4151,0.27140014446134103,4151,50000,8,twitter_cluster23-4482175a12837550451af69c914c35a0,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-2.4470974668067136e-05,-2.4470974668067136e-05,
twitter_cluster23,5333543178,0.01,1,4133,,,marginal-hits,LRU,,363691.9017948745,105675,0.27333950403054186,105675,50000,8,twitter_cluster23-54f2ff9f20598e0464ee105443652962,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.001963830543868894,-0.001963830543868894,
twitter_cluster23,5333543178,0.01,1,4133,,2.0,marginal-hits-tuned,LRU,,292769.9924252704,101,0.27117041481275506,101,50000,8,twitter_cluster23-b971dbb79c1995348221f889b8a7a523,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.00020525867391790742,0.00020525867391790742,0.0021690892177868015
twitter_cluster23,5333543178,0.01,1,4133,,,lama,LRU,,67937.45831372662,4,0.27137567254920986,4,1000000,8,twitter_cluster23-1d295ab7cac9d844fd900fcb2bb669d4,,,,,,,/proj/latencymodel-PG0/hongshu/paper-exp/lama_new/work_dir_meta_thesis,9.374631071423778e-10,9.374631071423778e-10,
twitter_cluster23,5333543178,0.01,1,4133,,,disabled,LRU2Q,,297378.9231207531,0,0.27117226180258364,0,50000,18,twitter_cluster23-45475f29e07cacea2232e41344d68c26,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.00020341168408932742,
twitter_cluster23,5333543178,0.01,1,4133,0.25,,tail-age,LRU2Q,,236003.46177466674,113,0.27107882635388314,113,50000,8,twitter_cluster23-e1849b1cd17ee0ec1e8c2c140b73be61,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,9.343544870049625e-05,0.00029684713278982366,
twitter_cluster23,5333543178,0.01,1,4133,,,marginal-hits,LRU2Q,cold,352853.45945946337,95341,0.2772014853275085,95341,50000,8,twitter_cluster23-934b59df85ed55468dc8cf2cbf1b99e6,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.006029223524924854,-0.005825811840835526,
twitter_cluster23,5333543178,0.01,1,4133,,2.0,marginal-hits-tuned,LRU2Q,cold,309302.0643343662,67,0.2710788209165971,67,50000,8,twitter_cluster23-2e5ab952d8f1bd68562164e284bebbf0,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,9.344088598656208e-05,0.0002968525700758895,0.006122664410911416
twitter_cluster23,5333543178,0.01,1,4133,0.1,,hits,LRU2Q,,284724.2286702532,3421,0.27085744087698843,3421,50000,8,twitter_cluster23-919543bb0b73806abe6b1de8d7e57c71,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.000314820925595205,0.0005182326096845324,
twitter_cluster23,5333543178,0.01,1,4133,,,disabled,TINYLFU,,214601.67711145597,0,0.2754793069006256,0,50000,18,twitter_cluster23-bc7ba0f0091795a02f1b3965d2df434c,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,-0.004103633413952645,
twitter_cluster23,5333543178,0.01,1,4133,0.1,,hits,TINYLFU,,205831.9170579493,3167,0.2731636657615524,3167,50000,8,twitter_cluster23-79f3f9b5fdef07c9aca6044dfa4517d5,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0023156411390732323,-0.001787992274879413,
twitter_cluster23,5333543178,0.01,1,4133,,2.0,marginal-hits-tuned,TINYLFU,,230042.47773366657,76,0.27514459844502265,76,50000,8,twitter_cluster23-d94f3d4196e05a7021f861e8947cc044,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.00033470845560296114,-0.0037689249583496842,0.05868320205806721
twitter_cluster23,5333543178,0.01,1,4133,0.25,,tail-age,TINYLFU,,230933.76319199897,60329,0.2751036268070876,60329,50000,8,twitter_cluster23-08c73fe52cfe92cec26e8dc8cea09b4b,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.000375680093538,-0.0037279533204146453,
twitter_cluster23,5333543178,0.01,1,4133,,,marginal-hits,TINYLFU,,259963.33149466483,105675,0.33382780050308986,105675,50000,8,twitter_cluster23-8f2676b3077ddca479b90c9b9e82fc6b,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.058348493602464246,-0.06245212701641689,
twitter_cluster23,5333543178,0.1,1,41325,0.25,,tail-age,LRU,,96874.89552098101,6210,0.2709177385045255,6210,50000,8,twitter_cluster23-0547b64215b533e977c601f9575ddbd5,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-1.178859866723947e-05,-1.178859866723947e-05,
twitter_cluster23,5333543178,0.1,1,41325,0.1,,eviction-rate,LRU,,151213.8795558682,25999,0.31899068503238054,25999,50000,8,twitter_cluster23-3f655ffacf9f6c85869560d5da20b795,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.04808473512652228,-0.04808473512652228,
twitter_cluster23,5333543178,0.1,1,41325,,,marginal-hits,LRU,,146496.8041828316,96719,0.272790957426088,96719,50000,8,twitter_cluster23-e5e5430d44cd429030c14d7f9b8ef06b,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.0018850075202297423,-0.0018850075202297423,
twitter_cluster23,5333543178,0.1,1,41325,0.1,,hits,LRU,,100101.91301382594,4106,0.27081165480348157,4106,50000,8,twitter_cluster23-d432fc72867ce813b7d9ca49b00df306,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,9.42951023766847e-05,9.42951023766847e-05,
twitter_cluster23,5333543178,0.1,1,41325,,2.0,marginal-hits-tuned,LRU,,80182.0511820749,5,0.27090594896839515,5,50000,8,twitter_cluster23-725e1c773804edf1fbeadee62a1c42bb,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,9.374631071423778e-10,9.374631071423778e-10,0.0018850084576928494
twitter_cluster23,5333543178,0.1,1,41325,,,disabled,LRU,,104288.49980515824,0,0.27090594990585826,0,50000,18,twitter_cluster23-d7edca64a0ee1cbd2c42e6c91e6dcd8f,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.0,
twitter_cluster23,5333543178,0.1,1,41325,,,lama,LRU,,26961.79383599253,4,0.27090594896839515,4,1000000,8,twitter_cluster23-673c6ec2a8aa9f0637556c09ce06f456,,,,,,,/proj/latencymodel-PG0/hongshu/paper-exp/lama_new/work_dir_meta_thesis,9.374631071423778e-10,9.374631071423778e-10,
twitter_cluster23,5333543178,0.1,1,41325,,,disabled,LRU2Q,,154194.0080994903,0,0.2708722473569145,0,50000,18,twitter_cluster23-a320447f46bb8f89964a217a92969038,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,3.3702548943748134e-05,
twitter_cluster23,5333543178,0.1,1,41325,,2.0,marginal-hits-tuned,LRU2Q,cold,156707.8549315355,4,0.2708722464194514,4,50000,8,twitter_cluster23-5b2199cda3d0f2625031b54226123a92,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,9.374631071423778e-10,3.3703486406855276e-05,0.005115723092398661
twitter_cluster23,5333543178,0.1,1,41325,0.25,,tail-age,LRU2Q,,122756.56486940321,4,0.2708722464194514,4,50000,8,twitter_cluster23-8f3d41581856ad7c1ab4429491b6153b,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,9.374631071423778e-10,3.3703486406855276e-05,
twitter_cluster23,5333543178,0.1,1,41325,0.1,,eviction-rate,LRU2Q,,142111.5135383362,25999,0.31410971095357654,25999,50000,8,twitter_cluster23-a5c869d9c25e2d80a749e5ea33f1f1ff,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.04323746359666203,-0.04320376104771828,
twitter_cluster23,5333543178,0.1,1,41325,0.1,,hits,LRU2Q,,143225.39694864152,4105,0.2708056696639721,4105,50000,8,twitter_cluster23-4cc8de8ce561a218d6d7defed8cb5e2a,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,6.657769294238225e-05,0.00010028024188613038,
twitter_cluster23,5333543178,0.1,1,41325,,,marginal-hits,LRU2Q,cold,233953.9619487316,95145,0.27598796951185006,95145,50000,8,twitter_cluster23-df8e4d8720b25ab2efacd20c88c39b79,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.005115722154935554,-0.0050820196059918055,
twitter_cluster23,5333543178,0.1,1,41325,,,disabled,TINYLFU,,89353.458560254,0,0.27145362129474826,0,50000,18,twitter_cluster23-c5af878d6ad2fc70385dc9903f44186d,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,-0.0005476713888900031,
twitter_cluster23,5333543178,0.1,1,41325,,,marginal-hits,TINYLFU,,143114.8950084659,96719,0.2798483119357996,96719,50000,8,twitter_cluster23-482b469988b5e00f74258412ef2eda3f,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.008394690641051361,-0.008942362029941364,
twitter_cluster23,5333543178,0.1,1,41325,0.25,,tail-age,TINYLFU,,86160.92411049505,44138,0.2714675548090219,44138,50000,8,twitter_cluster23-c64970b3b0dbe630eb8ad72b4c66871e,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-1.3933514273645198e-05,-0.0005616049031636483,
twitter_cluster23,5333543178,0.1,1,41325,,2.0,marginal-hits-tuned,TINYLFU,,106755.39106353307,5,0.2714536201697925,5,50000,8,twitter_cluster23-6d5fa57ccfdf4ddff4fa6fb572ad512f,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,1.1249557396730836e-09,-0.0005476702639342634,0.0083946917660071
twitter_cluster23,5333543178,0.1,1,41325,0.1,,hits,TINYLFU,,97735.89467413112,4106,0.2710944191778698,4106,50000,8,twitter_cluster23-e5dbf135c4dcb5bda23f50192c0de0cb,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.00035920211687845427,-0.00018846927201154884,
twitter_cluster24,3289457233,0.1,1,301,0.1,,hits,LRU,,784011.4727761983,1361,0.02887919594971065,1361,50000,2,twitter_cluster24-fd1eace7a291b130650e80b0457ee992,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.001242719607049532,0.001242719607049532,
twitter_cluster24,3289457233,0.1,1,301,,,disabled,LRU,,836291.4202195655,0,0.030121915556760182,0,50000,371,twitter_cluster24-be4ef34655f2adfc36ef5c8997a01097,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.0,
twitter_cluster24,3289457233,0.1,1,301,,,marginal-hits,LRU,,833675.3404779155,65638,0.030080470421486098,65638,50000,2,twitter_cluster24-d311f1161ab527ade42ee946a41101c0,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,4.1445135274084666e-05,4.1445135274084666e-05,
twitter_cluster24,3289457233,0.1,1,301,,2.0,marginal-hits-tuned,LRU,,747925.1119312879,184,0.026155794073520335,184,50000,2,twitter_cluster24-051c4f0f6e4a4df9286a1be161ba2ce7,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.003966121483239847,0.003966121483239847,0.003924676347965762
twitter_cluster24,3289457233,0.1,1,301,0.25,,tail-age,LRU,,753313.8875414123,51,0.026855709541915178,51,50000,2,twitter_cluster24-1335ba792e3e2232dbc77f0356205ecf,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0032662060148450044,0.0032662060148450044,
twitter_cluster24,3289457233,0.1,1,301,0.1,,eviction-rate,LRU,,1088203.0127712986,23129,0.04059556836925747,23129,50000,2,twitter_cluster24-59a6f6e16905b40bc96f513b12e40154,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.010473652812497288,-0.010473652812497288,
twitter_cluster24,3289457233,0.1,1,301,,,lama,LRU,,9565.28843414507,3253,0.025272871513876284,2259,1000000,10408,twitter_cluster24-6a76e49453f55fa933b839e367f1ae25,,,,,,,/proj/latencymodel-PG0/hongshu/paper-exp/lama/work_dir_lama_full,0.004849044042883898,0.004849044042883898,
twitter_cluster24,3289457233,0.1,1,301,,,marginal-hits,LRU2Q,cold,727567.0182584288,65638,0.029696899847185217,65638,50000,2,twitter_cluster24-a5749bf253db9af37de0e965b47ce0b8,0.3,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.0007464091569175935,0.00042501570957496557,
twitter_cluster24,3289457233,0.1,1,301,,2.0,marginal-hits-tuned,LRU2Q,cold,728067.6240592343,201,0.023958908238525197,201,50000,2,twitter_cluster24-3bfa630d217d9c42630c6578ea734dda,0.3,2.0,,0.5,0.95,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.004991582451742426,0.006163007318234985,0.0057379916086600195
twitter_cluster24,3289457233,0.1,1,301,,,disabled,LRU2Q,,797247.8184452272,0,0.028950490690267623,0,50000,371,twitter_cluster24-fd06277dd7fb1f78907592d3f45a3731,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0,0.001171424866492559,
twitter_cluster24,3289457233,0.1,1,301,0.1,,eviction-rate,LRU2Q,,1007741.5397538294,23271,0.039455593980054035,23271,50000,2,twitter_cluster24-f2efa38221f8364c3714112dee0187ec,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,-0.010505103289786412,-0.009333678423293853,
twitter_cluster24,3289457233,0.1,1,301,0.1,,hits,LRU2Q,,806878.2049578432,1263,0.027371129527617118,1263,50000,2,twitter_cluster24-22012fd41bd81278bcb056857c4ab750,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.0015793611626505055,0.0027507860291430646,
twitter_cluster24,3289457233,0.1,1,301,0.25,,tail-age,LRU2Q,,699240.8946160193,2090,0.026115950114254,2090,50000,2,twitter_cluster24-8548c69d3d9e2d4dc2389140cf9260d2,,,,,,,/nfs/hongshu/thesis-playground/paper-exp/efficiency/work_dir_new,0.002834540576013622,0.004005965442506181,
